sample_index,clean_index,trajectory_seed,replicate_id,noise_seed,alpha,method,setting_id,window_length,polyorder,n_anchors,bandwidth_multiplier,bandwidth,kernel_type,kernel_degree,rmse,relative_rmse,denoising_gain,rmse_x,rmse_y,rmse_z
1,0,0,0,1000,0.05,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=3,,,128,2.0,32.23622047244095,compact_polynomial,3,0.8606864367309448,0.05313868748676479,-0.15337427751550892,0.4087318036899747,0.9933802311757958,1.0336718319076388
2,0,0,0,1000,0.1,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=3,,,128,2.0,32.23622047244095,compact_polynomial,3,0.9088504302615602,0.056112327236519564,0.3910414620021059,0.43475500341943096,1.0057595991717534,1.1302491006125657
3,0,0,0,1000,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=3,,,128,2.0,32.23622047244095,compact_polynomial,3,1.0802411552253839,0.0666939720531553,0.6381021273313972,0.5261300367784644,1.0538238571351075,1.4537555925465562
4,0,0,1,1001,0.02,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=3,,,128,2.0,32.23622047244095,compact_polynomial,3,0.8469610901203,0.05229128607195828,-1.8117186127642948,0.40096247628255716,0.9899114584378775,1.0056508646643012
5,0,0,1,1001,0.05,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=3,,,128,2.0,32.23622047244095,compact_polynomial,3,0.8622309653041647,0.05323404651377403,-0.1449644532327199,0.40762385538604,0.9935371211740696,1.037811877922689
6,0,0,1,1001,0.1,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=3,,,128,2.0,32.23622047244095,compact_polynomial,3,0.9146876435229613,0.05647271615175485,0.3926889199139657,0.4305740279286539,1.0063792928941053,1.145324050628476
7,0,0,1,1001,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=3,,,128,2.0,32.23622047244095,compact_polynomial,3,1.0997720108961333,0.06789980496923911,0.634900650230029,0.5121924811185817,1.0561876543620357,1.5002072953130137
8,1,1,0,1002,0.02,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=3,,,128,2.0,32.23622047244095,compact_polynomial,3,1.0956123630765267,0.06911225499238527,-2.82201638137889,0.5305840619729625,1.4063316518875855,1.1583657403677807
9,1,1,0,1002,0.05,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=3,,,128,2.0,32.23622047244095,compact_polynomial,3,1.1084468193035957,0.06992186452340865,-0.5467156246281812,0.5351888141452341,1.4086605071225737,1.189626648390059
10,1,1,0,1002,0.1,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=3,,,128,2.0,32.23622047244095,compact_polynomial,3,1.1531186276493226,0.07273980407338906,0.19547489001070784,0.5513204884203857,1.4169466015211694,1.2951276986386664
11,1,1,0,1002,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=3,,,128,2.0,32.23622047244095,compact_polynomial,3,1.3167366639773708,0.0830609831958152,0.5406597014338197,0.6116070123990808,1.4496174186676518,1.6510398325498925
12,1,1,1,1003,0.02,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=3,,,128,2.0,32.23622047244095,compact_polynomial,3,1.0954772157936883,0.06910372977508412,-2.8338358404082147,0.5305809184780804,1.4063326729221726,1.1579824234364722
13,1,1,1,1003,0.05,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=3,,,128,2.0,32.23622047244095,compact_polynomial,3,1.1076116659078943,0.06986918226425688,-0.5505210846162083,0.5351693360464528,1.408666878026544,1.1872919674083255
14,1,1,1,1003,0.1,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=3,,,128,2.0,32.23622047244095,compact_polynomial,3,1.1499041587697063,0.07253703236291904,0.19513729480321373,0.5512448519351121,1.4169719359434363,1.286529583426414
15,1,1,1,1003,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=3,,,128,2.0,32.23622047244095,compact_polynomial,3,1.3054437797003293,0.08234861746861333,0.5431345282131679,0.6113342465028526,1.4497164699555047,1.6239282563178057
16,2,2,0,1004,0.02,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=3,,,128,2.0,32.23622047244095,compact_polynomial,3,0.9983458369950837,0.06236277669941364,-2.422457851557524,0.49396112681290166,1.2003307607731324,1.1424936326631172
17,2,2,0,1004,0.05,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=3,,,128,2.0,32.23622047244095,compact_polynomial,3,1.0149817025311094,0.06340195443640634,-0.3917950947621067,0.4993528781108516,1.2025690499163788,1.1811172476619194
18,2,2,0,1004,0.1,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=3,,,128,2.0,32.23622047244095,compact_polynomial,3,1.0722906822711702,0.06698182322932668,0.2648099428677214,0.5181513333857645,1.2105291554099096,1.3097939843616013
19,2,2,0,1004,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=3,,,128,2.0,32.23622047244095,compact_polynomial,3,1.276042754195982,0.07970942171537362,0.5625561422516723,0.587359203500605,1.2418594530863827,1.7313721715596928
20,2,2,1,1005,0.02,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=3,,,128,2.0,32.23622047244095,compact_polynomial,3,0.9974803038449109,0.062308710214063596,-2.409782990878526,0.49402729325910155,1.2004278177890109,1.1400925214512225
21,2,2,1,1005,0.05,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=3,,,128,2.0,32.23622047244095,compact_polynomial,3,1.0096490830629985,0.06306884646440968,-0.3805522803464134,0.4997618131611375,1.203174399334346,1.1665261710232608
22,2,2,1,1005,0.1,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=3,,,128,2.0,32.23622047244095,compact_polynomial,3,1.0519605340095193,0.0657118780366634,0.28079639826174385,0.5197259819900408,1.212932849618866,1.2564002950098048
23,2,2,1,1005,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=3,,,128,2.0,32.23622047244095,compact_polynomial,3,1.2064575176309116,0.07536270296453987,0.5875850072449127,0.5928979694695642,1.2512057974483923,1.565111905192349
24,3,3,0,1006,0.02,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=3,,,128,2.0,32.23622047244095,compact_polynomial,3,0.9292247488819773,0.05800184651976688,-2.2117071833058284,0.48810400923211295,1.0929629626962747,1.0759007111021173
25,3,3,0,1006,0.05,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=3,,,128,2.0,32.23622047244095,compact_polynomial,3,0.9445019098059418,0.058955440948063924,-0.3058040358996523,0.49477672930041106,1.0954763711883555,1.1096752142820863
26,3,3,0,1006,0.1,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=3,,,128,2.0,32.23622047244095,compact_polynomial,3,0.9971543508330483,0.06224198578774855,0.31070114193828346,0.5179065392408766,1.104406137056656,1.222706137712152
27,3,3,0,1006,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=3,,,128,2.0,32.23622047244095,compact_polynomial,3,1.18458793106215,0.07394151678515162,0.5905673442267603,0.6015977638866846,1.1394255827012065,1.5967263920994326
28,3,3,1,1007,0.02,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=3,,,128,2.0,32.23622047244095,compact_polynomial,3,0.9287197829779165,0.057970326744922,-2.1903581592308137,0.4879400951500897,1.0930044522745466,1.0746241374250747
29,3,3,1,1007,0.05,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=3,,,128,2.0,32.23622047244095,compact_polynomial,3,0.9413926471593358,0.05876136198596668,-0.2935569018566264,0.4937652182703424,1.0957350604710663,1.101916936460227
30,3,3,1,1007,0.1,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=3,,,128,2.0,32.23622047244095,compact_polynomial,3,0.9853232126463053,0.061503490755101954,0.323039304521759,0.5140306401897159,1.1054321721491958,1.194310560056541
31,3,3,1,1007,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=3,,,128,2.0,32.23622047244095,compact_polynomial,3,1.144302714492775,0.07142692927412823,0.6069066720958607,0.5881506033109282,1.1433985067028638,1.508311913989031
32,4,4,0,1008,0.02,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=3,,,128,2.0,32.23622047244095,compact_polynomial,3,0.9619883309988735,0.05934423412246799,-2.2344558861673356,0.452765419688428,1.1770924412616162,1.0889084012868688
33,4,4,0,1008,0.05,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=3,,,128,2.0,32.23622047244095,compact_polynomial,3,0.9759092616485241,0.0602030043809572,-0.312504675571988,0.4582068554795505,1.1800409424656706,1.120154682448087
34,4,4,0,1008,0.1,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=3,,,128,2.0,32.23622047244095,compact_polynomial,3,1.0240832596336966,0.06317481695178008,0.31135295090153847,0.4771342406836988,1.1905116935147724,1.2252609485157482
35,4,4,0,1008,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=3,,,128,2.0,32.23622047244095,compact_polynomial,3,1.1975546189733488,0.07387611615725574,0.5973508761459432,0.5463252955247635,1.2315047537041708,1.5771290084666565
36,4,4,1,1009,0.02,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=3,,,128,2.0,32.23622047244095,compact_polynomial,3,0.9620189251913275,0.0593461214519306,-2.2784432729602426,0.45313094264251463,1.177062683244704,1.0888696091872125
37,4,4,1,1009,0.05,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=3,,,128,2.0,32.23622047244095,compact_polynomial,3,0.9760977325673454,0.06021463099010764,-0.3305688531858033,0.4604596175277531,1.179855407336099,1.1199189742902402
38,4,4,1,1009,0.1,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=3,,,128,2.0,32.23622047244095,compact_polynomial,3,1.0248014973003097,0.06321912441671451,0.3015202742969756,0.4857316455556507,1.1897759107055668,1.2243987820221849
39,4,4,1,1009,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=3,,,128,2.0,32.23622047244095,compact_polynomial,3,1.2000097542321633,0.0740275713432559,0.59105129813671,0.5758332397281192,1.2286571774076647,1.5744484276043655
0,0,0,0,1000,0.02,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=4,,,128,2.0,32.23622047244095,compact_polynomial,4,0.9017426452499756,0.05567349335889012,-2.020980485995618,0.45899964435000085,1.0073622292376652,1.1017985570780007
1,0,0,0,1000,0.05,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=4,,,128,2.0,32.23622047244095,compact_polynomial,4,0.9146355751683516,0.056469501457174484,-0.22566953617459196,0.4656154551571555,1.0107786079394352,1.127476633789559
2,0,0,0,1000,0.1,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=4,,,128,2.0,32.23622047244095,compact_polynomial,4,0.9592682162589738,0.05922511588933839,0.35725995051485293,0.48851249856256407,1.0228868178003805,1.2147611406743264
3,0,0,0,1000,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=4,,,128,2.0,32.23622047244095,compact_polynomial,4,1.1201538341536843,0.06915817653206653,0.6247307486102789,0.5709915042576135,1.0699502946758823,1.5144005102667604
4,0,0,1,1001,0.02,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=4,,,128,2.0,32.23622047244095,compact_polynomial,4,0.9020549457367449,0.055692774757155714,-1.9946177106008958,0.4588769218445172,1.0073748863498988,1.102604727150394
5,0,0,1,1001,0.05,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=4,,,128,2.0,32.23622047244095,compact_polynomial,4,0.9165582514353137,0.05658820728188386,-0.21710615767594366,0.4648588241408929,1.0108574449343426,1.1323915331993777
6,0,0,1,1001,0.1,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=4,,,128,2.0,32.23622047244095,compact_polynomial,4,0.9665809238585,0.05967660166537692,0.3582341370676593,0.4856216206612243,1.0231983976114332,1.2329122952478087
7,0,0,1,1001,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=4,,,128,2.0,32.23622047244095,compact_polynomial,4,1.145022837649591,0.07069358611734544,0.6198784026545708,0.5610408957835012,1.0711413111519243,1.5719800574496958
8,1,1,0,1002,0.02,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=4,,,128,2.0,32.23622047244095,compact_polynomial,4,1.0835093864548075,0.06834878788062478,-2.7797954495323722,0.5221749415661844,1.329760366660682,1.2169833479821415
9,1,1,0,1002,0.05,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=4,,,128,2.0,32.23622047244095,compact_polynomial,4,1.0964984711866543,0.06916815152269276,-0.5300430189612888,0.5268623716305065,1.3322024015364593,1.2468277726472015
10,1,1,0,1002,0.1,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=4,,,128,2.0,32.23622047244095,compact_polynomial,4,1.1416823395246658,0.07201839229703942,0.2034539311438086,0.5432731405225598,1.3408876494197834,1.3480320098453857
11,1,1,0,1002,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=4,,,128,2.0,32.23622047244095,compact_polynomial,4,1.3068883780391825,0.0824397440861298,0.5440952514013797,0.6044772051167322,1.3750801748241817,1.6934088458672405
12,1,1,1,1003,0.02,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=4,,,128,2.0,32.23622047244095,compact_polynomial,4,1.0833649097298932,0.06833967415337118,-2.7914464666924617,0.5221696604172616,1.3297657705429222,1.2165937794244597
13,1,1,1,1003,0.05,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=4,,,128,2.0,32.23622047244095,compact_polynomial,4,1.0956058845130343,0.06911184631852656,-0.5337144566589587,0.5268296572603555,1.3322361135314513,1.2444493611924592
14,1,1,1,1003,0.1,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=4,,,128,2.0,32.23622047244095,compact_polynomial,4,1.1382495296911777,0.07180184743450592,0.20329482359956652,0.5431462249974766,1.3410216189599706,1.3392121457332773
15,1,1,1,1003,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=4,,,128,2.0,32.23622047244095,compact_polynomial,4,1.2948555681976985,0.08168070316064743,0.5468400790141672,0.6040208254429592,1.375602654766469,1.6651813733369742
16,2,2,0,1004,0.02,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=4,,,128,2.0,32.23622047244095,compact_polynomial,4,1.006584458711373,0.06287741131536027,-2.4507009057518445,0.48235605164826606,1.2359090433488913,1.1311491031533043
17,2,2,0,1004,0.05,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=4,,,128,2.0,32.23622047244095,compact_polynomial,4,1.0229907764460309,0.06390225009510182,-0.4027775486926328,0.4878612460417929,1.2381346489906953,1.169848016479147
18,2,2,0,1004,0.1,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=4,,,128,2.0,32.23622047244095,compact_polynomial,4,1.0795513158725576,0.06743536673619645,0.2598318658215659,0.5070349436281213,1.2460507902519562,1.2986786072231318
19,2,2,0,1004,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=4,,,128,2.0,32.23622047244095,compact_polynomial,4,1.2810599920519852,0.08002282902621446,0.5608361686255896,0.5773974270310334,1.2772248131446433,1.7200735733259394
20,2,2,1,1005,0.02,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=4,,,128,2.0,32.23622047244095,compact_polynomial,4,1.0056869944492395,0.06282135021779152,-2.4378367117652227,0.48243085492832327,1.2359815835962087,1.1286403269585805
21,2,2,1,1005,0.05,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=4,,,128,2.0,32.23622047244095,compact_polynomial,4,1.017459086634635,0.06355670697397575,-0.39123135530543407,0.4883233079085517,1.2385871411673777,1.1546043563118185
22,2,2,1,1005,0.1,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=4,,,128,2.0,32.23622047244095,compact_polynomial,4,1.0584339850595788,0.06611624931498168,0.27637063402405526,0.5088110304318956,1.2478482923909398,1.2429133021555245
23,2,2,1,1005,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=4,,,128,2.0,32.23622047244095,compact_polynomial,4,1.2085199757322824,0.0754915366905509,0.5868799773283975,0.583613494753882,1.284225205738543,1.5465194809373801
24,3,3,0,1006,0.02,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=4,,,128,2.0,32.23622047244095,compact_polynomial,4,0.9816007099183037,0.06127113358622678,-2.3927357778361724,0.5228816497267008,1.0902473507144004,1.1952302522006655
25,3,3,0,1006,0.05,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=4,,,128,2.0,32.23622047244095,compact_polynomial,4,0.9961528431901785,0.06217947207116922,-0.37721309984212525,0.5292044918615022,1.0927102494365035,1.2259234794870573
26,3,3,0,1006,0.1,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=4,,,128,2.0,32.23622047244095,compact_polynomial,4,1.046474130529008,0.06532050720655022,0.2766080571556927,0.5511943038376593,1.101461361209372,1.3297714189961514
27,3,3,0,1006,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=4,,,128,2.0,32.23622047244095,compact_polynomial,4,1.2272972669034643,0.07660741687596347,0.5758055892389804,0.6315427349671975,1.1357917477652688,1.6822326306621838
28,3,3,1,1007,0.02,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=4,,,128,2.0,32.23622047244095,compact_polynomial,4,0.9810536996502874,0.06123698941857693,-2.3701367545836964,0.5226983665650807,1.0902930460694817,1.1939206741133506
29,3,3,1,1007,0.05,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=4,,,128,2.0,32.23622047244095,compact_polynomial,4,0.9927791981501305,0.06196889046315623,-0.3641665756174406,0.5280716444166723,1.0929951705161816,1.2179217973376713
30,3,3,1,1007,0.1,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=4,,,128,2.0,32.23622047244095,compact_polynomial,4,1.0335706569951555,0.06451507741964142,0.2898911729622423,0.5468310802297475,1.102591558297833,1.3000278974965553
31,3,3,1,1007,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=4,,,128,2.0,32.23622047244095,compact_polynomial,4,1.1827507640616977,0.07382684153729621,0.5936989154725004,0.616183824015569,1.1401697027466775,1.5865146244600727
32,4,4,0,1008,0.02,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=4,,,128,2.0,32.23622047244095,compact_polynomial,4,0.9949950009770309,0.06138038725205216,-2.3454329266921223,0.500733985340959,1.1590479812381385,1.1729954855071705
33,4,4,0,1008,0.05,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=4,,,128,2.0,32.23622047244095,compact_polynomial,4,1.0084038772349064,0.06220756931479123,-0.3562068275691903,0.5056960602272779,1.1620593510229058,1.2018838122871986
34,4,4,0,1008,0.1,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=4,,,128,2.0,32.23622047244095,compact_polynomial,4,1.0549022871936309,0.06507601629901591,0.2906286277709912,0.5230336056745605,1.1727511220135178,1.2998258189965946
35,4,4,0,1008,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=4,,,128,2.0,32.23622047244095,compact_polynomial,4,1.2233481348913726,0.07546729600648679,0.5886784227805915,0.5872876143825014,1.214577387291858,1.6339023856090025
36,4,4,1,1009,0.02,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=4,,,128,2.0,32.23622047244095,compact_polynomial,4,0.9950634773244547,0.06138461149912712,-2.391055080079618,0.5010634625857087,1.15901912090036,1.173057567029037
37,4,4,1,1009,0.05,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=4,,,128,2.0,32.23622047244095,compact_polynomial,4,1.0088260896808998,0.062233615238049406,-0.37518255439449133,0.507731660892608,1.1618794296537518,1.2022624460313422
38,4,4,1,1009,0.1,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=4,,,128,2.0,32.23622047244095,compact_polynomial,4,1.0565157991815408,0.06517555246809865,0.2799045790260173,0.5308633432800125,1.172037836076542,1.3012257003791516
39,4,4,1,1009,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=4,,,128,2.0,32.23622047244095,compact_polynomial,4,1.2289051439055914,0.07581010312101595,0.5812041014325937,0.6147468489558106,1.2118202052139593,1.6383533379851145
0,0,0,0,1000,0.02,kernel_smoothing,kernel|type=gaussian|M=128|ch=4,,,128,4.0,64.4724409448819,gaussian,,1.8679881910667622,0.11532938882025595,-5.258055891011544,1.157571584031186,2.2377232036424717,2.0299661419881434
1,0,0,0,1000,0.05,kernel_smoothing,kernel|type=gaussian|M=128|ch=4,,,128,4.0,64.4724409448819,gaussian,,1.870286728214423,0.11547130025507557,-1.5063025416020226,1.159166608674116,2.23913742095313,2.033842108086897
2,0,0,0,1000,0.1,kernel_smoothing,kernel|type=gaussian|M=128|ch=4,,,128,4.0,64.4724409448819,gaussian,,1.886140458395101,0.11645010784122774,-0.26377377152410597,1.166470171576132,2.2417209610173585,2.0704134751646115
3,0,0,0,1000,0.2,kernel_smoothing,kernel|type=gaussian|M=128|ch=4,,,128,4.0,64.4724409448819,gaussian,,1.9428370970399578,0.11995055217719547,0.34911884354775724,1.189307054003513,2.2554748076769875,2.195957668111091
4,0,0,1,1001,0.02,kernel_smoothing,kernel|type=gaussian|M=128|ch=4,,,128,4.0,64.4724409448819,gaussian,,1.8667017911073014,0.11524996662593347,-5.197026323595743,1.1574035207151283,2.2372224960569165,2.0270617465047027
5,0,0,1,1001,0.05,kernel_smoothing,kernel|type=gaussian|M=128|ch=4,,,128,4.0,64.4724409448819,gaussian,,1.8712522396806848,0.11553091082854462,-1.4848531120784942,1.1585216326574044,2.2387996201452722,2.037242921458349
6,0,0,1,1001,0.1,kernel_smoothing,kernel|type=gaussian|M=128|ch=4,,,128,4.0,64.4724409448819,gaussian,,1.887746191046606,0.11654924560140868,-0.2533777911301065,1.1642778963267844,2.2425669572752844,2.0751162540192425
7,0,0,1,1001,0.2,kernel_smoothing,kernel|type=gaussian|M=128|ch=4,,,128,4.0,64.4724409448819,gaussian,,1.948175829899966,0.12028016496637897,0.3532498357050593,1.185802613066475,2.2592362866272913,2.2081419240281006
8,1,1,0,1002,0.02,kernel_smoothing,kernel|type=gaussian|M=128|ch=4,,,128,4.0,64.4724409448819,gaussian,,2.3619230503996884,0.14899232030682538,-7.239509606148415,1.5099022700022098,2.747575789644884,2.6281293543559756
9,1,1,0,1002,0.05,kernel_smoothing,kernel|type=gaussian|M=128|ch=4,,,128,4.0,64.4724409448819,gaussian,,2.368584413620521,0.14941252534378052,-2.3050990421888926,1.5138944996160426,2.7533565873410493,2.6377504279814175
10,1,1,0,1002,0.1,kernel_smoothing,kernel|type=gaussian|M=128|ch=4,,,128,4.0,64.4724409448819,gaussian,,2.384403923951354,0.15041043488613826,-0.6635867144791674,1.5176207206452383,2.7566260237285927,2.674693726622613
11,1,1,0,1002,0.2,kernel_smoothing,kernel|type=gaussian|M=128|ch=4,,,128,4.0,64.4724409448819,gaussian,,2.438454098169491,0.15381997054750776,0.14935137439725044,1.528577840422264,2.7615489908966175,2.8063271589903116
12,1,1,1,1003,0.02,kernel_smoothing,kernel|type=gaussian|M=128|ch=4,,,128,4.0,64.4724409448819,gaussian,,2.364409244299129,0.1491491517487928,-7.274710574988054,1.513231070329632,2.752211222642671,2.628071219988212
13,1,1,1,1003,0.05,kernel_smoothing,kernel|type=gaussian|M=128|ch=4,,,128,4.0,64.4724409448819,gaussian,,2.3649740985414716,0.149184783283947,-2.31067495696158,1.511900520734735,2.746384093590398,2.636444326397173
14,1,1,1,1003,0.1,kernel_smoothing,kernel|type=gaussian|M=128|ch=4,,,128,4.0,64.4724409448819,gaussian,,2.380797626470515,0.15018294626016632,-0.6664129819456639,1.5165303141857234,2.749895692757581,2.6726020092284575
15,1,1,1,1003,0.2,kernel_smoothing,kernel|type=gaussian|M=128|ch=4,,,128,4.0,64.4724409448819,gaussian,,2.4400136207007996,0.15391834669082502,0.14606971872533236,1.5359115743301508,2.767372260054882,2.80064739261009
16,2,2,0,1004,0.02,kernel_smoothing,kernel|type=gaussian|M=128|ch=4,,,128,4.0,64.4724409448819,gaussian,,2.2723327305362133,0.1419437768055686,-6.7898486744660085,1.419512619917927,2.690103970842207,2.497761530401015
17,2,2,0,1004,0.05,kernel_smoothing,kernel|type=gaussian|M=128|ch=4,,,128,4.0,64.4724409448819,gaussian,,2.2772301256999348,0.14224969801011153,-2.1226550298294873,1.4176946179873509,2.689690848658806,2.512575619748941
18,2,2,0,1004,0.1,kernel_smoothing,kernel|type=gaussian|M=128|ch=4,,,128,4.0,64.4724409448819,gaussian,,2.2975558560918268,0.14351936723565495,-0.5752633581847977,1.423831876889728,2.69186277783363,2.561809186347031
19,2,2,0,1004,0.2,kernel_smoothing,kernel|type=gaussian|M=128|ch=4,,,128,4.0,64.4724409448819,gaussian,,2.3756755191058376,0.1483991983721674,0.1855878963156523,1.4446570034729085,2.702927928160861,2.745660079784291
20,2,2,1,1005,0.02,kernel_smoothing,kernel|type=gaussian|M=128|ch=4,,,128,4.0,64.4724409448819,gaussian,,2.272860172894186,0.14197672407571607,-6.769536830257846,1.422233661467264,2.689737497802144,2.498047978260677
21,2,2,1,1005,0.05,kernel_smoothing,kernel|type=gaussian|M=128|ch=4,,,128,4.0,64.4724409448819,gaussian,,2.2757432240100903,0.1421568170518087,-2.1117568966226585,1.4182935421742606,2.691689739445868,2.506046974753697
22,2,2,1,1005,0.1,kernel_smoothing,kernel|type=gaussian|M=128|ch=4,,,128,4.0,64.4724409448819,gaussian,,2.2896849695754278,0.14302770360561864,-0.5654101306329955,1.4260281142174858,2.693824934372183,2.5372668011296957
23,2,2,1,1005,0.2,kernel_smoothing,kernel|type=gaussian|M=128|ch=4,,,128,4.0,64.4724409448819,gaussian,,2.3427593778199447,0.14634305520739294,0.19915199854877186,1.440373523797505,2.704589725831361,2.6600907943076857
24,3,3,0,1006,0.02,kernel_smoothing,kernel|type=gaussian|M=128|ch=4,,,128,4.0,64.4724409448819,gaussian,,2.2039536677640026,0.13756992861859446,-6.617590722747661,1.3453606622869574,2.5182481786788387,2.5339033343643425
25,3,3,0,1006,0.05,kernel_smoothing,kernel|type=gaussian|M=128|ch=4,,,128,4.0,64.4724409448819,gaussian,,2.2088461326353586,0.13787531436828868,-2.053800277936129,1.3458369614099974,2.520344693787648,2.5443249027539103
26,3,3,0,1006,0.1,kernel_smoothing,kernel|type=gaussian|M=128|ch=4,,,128,4.0,64.4724409448819,gaussian,,2.2250436808341267,0.13888635901141924,-0.538096952648397,1.354696538674255,2.52192287877727,2.5801473652610225
27,3,3,0,1006,0.2,kernel_smoothing,kernel|type=gaussian|M=128|ch=4,,,128,4.0,64.4724409448819,gaussian,,2.2849087792506224,0.14262311511312886,0.2102601713581943,1.3792289898309107,2.5271908053276975,2.715411279266338
28,3,3,1,1007,0.02,kernel_smoothing,kernel|type=gaussian|M=128|ch=4,,,128,4.0,64.4724409448819,gaussian,,2.2050188587781796,0.13763641742638058,-6.574728175600906,1.3476016608103005,2.5197867024893315,2.5339631489904413
