sample_index,clean_index,trajectory_seed,replicate_id,noise_seed,alpha,method,setting_id,window_length,polyorder,n_anchors,bandwidth_multiplier,bandwidth,kernel_type,kernel_degree,rmse,relative_rmse,denoising_gain,rmse_x,rmse_y,rmse_z
5,2,2,1,1005,0.2,savitzky_golay,savgol|w=21|p=3,21,3,,,,,,0.9180083729346192,0.05734440816804409,0.6861883564566882,0.42387386743597477,0.5098556676994198,1.4451976546320051
6,3,3,0,1006,0.2,savitzky_golay,savgol|w=21|p=3,21,3,,,,,,0.9811112761742035,0.06124058332275064,0.6608955866594919,0.4446691686522889,0.4466982200515047,1.578121680784286
7,3,3,1,1007,0.2,savitzky_golay,savgol|w=21|p=3,21,3,,,,,,0.8949804706466841,0.05586433202419037,0.692554385164015,0.42318752738216403,0.4719291743222842,1.4146254980059354
8,4,4,0,1008,0.2,savitzky_golay,savgol|w=21|p=3,21,3,,,,,,0.9692456369125247,0.059791931092753374,0.6741143156904473,0.42201646454964975,0.5114409581460362,1.5422845275764034
9,4,4,1,1009,0.2,savitzky_golay,savgol|w=21|p=3,21,3,,,,,,0.9762833847950684,0.06022608371662451,0.6672945186865539,0.4465879308971148,0.4810021647098529,1.5583914398514316
0,0,0,0,1000,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.25|degree=1,,,128,0.25,4.0295275590551185,compact_polynomial,1,12.413644473835207,0.7664170667919359,-3.158767239531806,6.141143087193375,6.792989722039057,19.453466518521253
1,0,0,1,1001,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.25|degree=1,,,128,0.25,4.0295275590551185,compact_polynomial,1,12.415265004810044,0.7665171181989984,-3.121586233845444,6.140347445997403,6.792518082745225,19.45698452373839
2,1,1,0,1002,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.25|degree=1,,,128,0.25,4.0295275590551185,compact_polynomial,1,12.144969708816507,0.7661160750628488,-3.2367423682681515,6.021579187729659,7.044761807333954,18.88419399519188
3,1,1,1,1003,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.25|degree=1,,,128,0.25,4.0295275590551185,compact_polynomial,1,12.143002763220311,0.765991998290642,-3.249680279300085,6.0209422938120065,7.044827607218262,18.88057748592159
4,2,2,0,1004,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.25|degree=1,,,128,0.25,4.0295275590551185,compact_polynomial,1,12.266034997961437,0.7662114401833566,-3.2049544587282357,6.050634481422856,6.961849900082289,19.138686267729682
5,2,2,1,1005,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.25|degree=1,,,128,0.25,4.0295275590551185,compact_polynomial,1,12.261517893121317,0.7659292742344104,-3.1914727532122065,6.050166151588283,6.960199637713239,19.13074942785446
6,3,3,0,1006,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.25|degree=1,,,128,0.25,4.0295275590551185,compact_polynomial,1,12.286182294399785,0.7668987084244837,-3.2465097897796653,6.090188242429634,6.952954480758348,19.168120859227244
7,3,3,1,1007,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.25|degree=1,,,128,0.25,4.0295275590551185,compact_polynomial,1,12.282601538260028,0.7666751990223797,-3.2193456791154187,6.08948398154504,6.954007853636919,19.16107672478416
8,4,4,0,1008,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.25|degree=1,,,128,0.25,4.0295275590551185,compact_polynomial,1,12.425837471251306,0.7665392440841745,-3.177890921786502,6.166908568548951,7.003800376771708,19.393821943478518
9,4,4,1,1009,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.25|degree=1,,,128,0.25,4.0295275590551185,compact_polynomial,1,12.431035705342719,0.7668599186817799,-3.236345493515538,6.168180674010727,7.003193977000928,19.40362768700162
0,0,0,0,1000,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.25|degree=2,,,128,0.25,4.0295275590551185,compact_polynomial,2,13.090569194487857,0.8082103258090656,-3.3855477275515105,6.4707351753865785,7.156891559640715,20.518223485491685
1,0,0,1,1001,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.25|degree=2,,,128,0.25,4.0295275590551185,compact_polynomial,2,13.092016768671492,0.8082996988825512,-3.3462524614758093,6.4700481450417815,7.155937477460647,20.521543436911433
2,1,1,0,1002,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.25|degree=2,,,128,0.25,4.0295275590551185,compact_polynomial,2,12.805977671898686,0.8078130770647712,-3.4673333462695117,6.343996872560112,7.4095960932378935,19.92061198396083
3,1,1,1,1003,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.25|degree=2,,,128,0.25,4.0295275590551185,compact_polynomial,2,12.803599873672564,0.8076630833234969,-3.4808691019984224,6.343849560031392,7.4096810117208385,19.916041505267987
4,2,2,0,1004,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.25|degree=2,,,128,0.25,4.0295275590551185,compact_polynomial,2,12.93540072255535,0.8080241103686052,-3.4344216328084345,6.37815684714607,7.321294704516632,20.1913727775522
5,2,2,1,1005,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.25|degree=2,,,128,0.25,4.0295275590551185,compact_polynomial,2,12.931618058222185,0.8077878220580854,-3.4205395464449566,6.37773241882278,7.319933944249681,20.184730195296936
6,3,3,0,1006,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.25|degree=2,,,128,0.25,4.0295275590551185,compact_polynomial,2,12.954434089926453,0.808610724949368,-3.477479648743529,6.4134765988215205,7.321527435052371,20.21669215536732
7,3,3,1,1007,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.25|degree=2,,,128,0.25,4.0295275590551185,compact_polynomial,2,12.950680005594386,0.8083763964690808,-3.448845430098678,6.412375365205892,7.322579422250269,20.20944359952655
8,4,4,0,1008,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.25|degree=2,,,128,0.25,4.0295275590551185,compact_polynomial,2,13.105127086171358,0.80844403715263,-3.4062858224927437,6.4967276338949524,7.372763021834006,20.46137735610605
9,4,4,1,1009,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.25|degree=2,,,128,0.25,4.0295275590551185,compact_polynomial,2,13.110198789179295,0.8087569061563424,-3.4677959967376157,6.497945886861636,7.372789115759695,20.47072584891283
0,0,0,0,1000,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.25|degree=3,,,128,0.25,4.0295275590551185,compact_polynomial,3,13.51615037173874,0.8344856616492348,-3.528124153148589,6.678316220758815,7.386580543926872,21.18720092267951
1,0,0,1,1001,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.25|degree=3,,,128,0.25,4.0295275590551185,compact_polynomial,3,13.517960853993374,0.8345974406277612,-3.487656231574184,6.677914999526855,7.385465888474789,21.191180755671965
2,1,1,0,1002,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.25|degree=3,,,128,0.25,4.0295275590551185,compact_polynomial,3,13.222417046679375,0.8340824632351627,-3.6126071827013666,6.548191132363582,7.642668835965484,20.57201360165672
3,1,1,1,1003,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.25|degree=3,,,128,0.25,4.0295275590551185,compact_polynomial,3,13.219603354775547,0.8339049729120512,-3.6264576211016406,6.548388149399485,7.642665257767984,20.56652666288814
4,2,2,0,1004,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.25|degree=3,,,128,0.25,4.0295275590551185,compact_polynomial,3,13.356309542810049,0.8343166452755111,-3.5787145865414205,6.584623539317515,7.548418301397071,20.852748686987887
5,2,2,1,1005,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.25|degree=3,,,128,0.25,4.0295275590551185,compact_polynomial,3,13.353133523444615,0.8341182517137413,-3.5646302375761536,6.584272230432138,7.547292427383555,20.847164337049275
6,3,3,0,1006,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.25|degree=3,,,128,0.25,4.0295275590551185,compact_polynomial,3,13.374935205336792,0.8348582406195721,-3.6228187020324585,6.617976006387512,7.556760696842477,20.8749715350802
7,3,3,1,1007,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.25|degree=3,,,128,0.25,4.0295275590551185,compact_polynomial,3,13.370999163279631,0.83461255440903,-3.5932343705283047,6.616663591146146,7.557732544641076,20.86746984132356
8,4,4,0,1008,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.25|degree=3,,,128,0.25,4.0295275590551185,compact_polynomial,3,13.530580294832156,0.8346898802770526,-3.5493342972713124,6.704403271007666,7.607057703691313,21.128498744991642
9,4,4,1,1009,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.25|degree=3,,,128,0.25,4.0295275590551185,compact_polynomial,3,13.535675552239045,0.8350042023314114,-3.612793293061773,6.705547372962363,7.6074202413040375,21.137793869455734
0,0,0,0,1000,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.25|degree=4,,,128,0.25,4.0295275590551185,compact_polynomial,4,13.809439457854584,0.8525932980953063,-3.6263806358134225,6.82156209453278,7.545489323466619,21.64794992326845
1,0,0,1,1001,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.25|degree=4,,,128,0.25,4.0295275590551185,compact_polynomial,4,13.811721373663334,0.8527341833304597,-3.5851780576044705,6.82144722492392,7.544341243923644,21.652753055072154
2,1,1,0,1002,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.25|degree=4,,,128,0.25,4.0295275590551185,compact_polynomial,4,13.509883229523782,0.8522160995466787,-3.712889043051918,6.689484529478866,7.804576543635674,21.02118494116111
3,1,1,1,1003,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.25|degree=4,,,128,0.25,4.0295275590551185,compact_polynomial,4,13.506780532295418,0.8520203784967548,-3.72696086661417,6.689934190420552,7.80450884449064,21.015084659998244
4,2,2,0,1004,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.25|degree=4,,,128,0.25,4.0295275590551185,compact_polynomial,4,13.646650040262768,0.8524530855134342,-3.6782470409585235,6.727172850567721,7.705543533272445,21.308752104701927
5,2,2,1,1005,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.25|degree=4,,,128,0.25,4.0295275590551185,compact_polynomial,4,13.643865844925283,0.8522791676728573,-3.664014067097618,6.726896762851606,7.704590540745204,21.303834634270686
6,3,3,0,1006,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.25|degree=4,,,128,0.25,4.0295275590551185,compact_polynomial,4,13.664961846779077,0.8529615904967884,-3.723061474170307,6.75938490258284,7.7200966744006125,21.328487285750672
7,3,3,1,1007,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.25|degree=4,,,128,0.25,4.0295275590551185,compact_polynomial,4,13.660946613004286,0.8527109611701088,-3.692837741634616,6.757950076622038,7.720990282244465,21.320900705960597
8,4,4,0,1008,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.25|degree=4,,,128,0.25,4.0295275590551185,compact_polynomial,4,13.823812583665806,0.8527791283895972,-3.6479266473102676,6.847830820387025,7.769446059768865,21.587874004279595
9,4,4,1,1009,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.25|degree=4,,,128,0.25,4.0295275590551185,compact_polynomial,4,13.828977633758901,0.8530977558948402,-3.712747068494285,6.848899250168572,7.769979985685301,21.59726504139129
0,0,0,0,1000,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.25|degree=6,,,128,0.25,4.0295275590551185,compact_polynomial,6,14.19393217015794,0.8763318365549445,-3.755191775776085,7.0095916763807296,7.754605950455415,22.25162561335035
1,0,0,1,1001,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.25|degree=6,,,128,0.25,4.0295275590551185,compact_polynomial,6,14.197016585767676,0.8765222680409891,-3.713087324266162,7.0099624954392805,7.753526637511507,22.257787183447086
2,1,1,0,1002,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.25|degree=6,,,128,0.25,4.0295275590551185,compact_polynomial,6,13.887100495672948,0.87601131833412,-3.8444803447886597,6.875126852429383,8.017710451298672,21.610266782548067
3,1,1,1,1003,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.25|degree=6,,,128,0.25,4.0295275590551185,compact_polynomial,6,13.883691474429007,0.8757962740781168,-3.8588681904508277,6.875932535269499,8.017606734897475,21.603476592584514
4,2,2,0,1004,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.25|degree=6,,,128,0.25,4.0295275590551185,compact_polynomial,6,14.027753525037307,0.876259136122007,-3.8088942140512057,6.914555713964652,7.9126870576785615,21.906891830730217
5,2,2,1,1005,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.25|degree=6,,,128,0.25,4.0295275590551185,compact_polynomial,6,14.025332137478387,0.8761078814705184,-3.7944143638179932,6.91439832991689,7.911935489507319,21.90256143114016
6,3,3,0,1006,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.25|degree=6,,,128,0.25,4.0295275590551185,compact_polynomial,6,14.045268117328451,0.8767001596227723,-3.854507863480242,6.945191777717954,7.93523471590539,21.922705823806034
7,3,3,1,1007,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.25|degree=6,,,128,0.25,4.0295275590551185,compact_polynomial,6,14.04134502800568,0.8764552819168604,-3.823513022736819,6.943652522524316,7.935990917138645,21.91537926653415
8,4,4,0,1008,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.25|degree=6,,,128,0.25,4.0295275590551185,compact_polynomial,6,14.208615973076125,0.8765173190686606,-3.777307591734302,7.0362718999781215,7.983283881914771,22.190366374203926
9,4,4,1,1009,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.25|degree=6,,,128,0.25,4.0295275590551185,compact_polynomial,6,14.213874186639625,0.8768416937483974,-3.843915123668089,7.037230605658743,7.983945505309379,22.19992472401406
0,0,0,0,1000,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.25|degree=8,,,128,0.25,4.0295275590551185,compact_polynomial,8,14.440391228004998,0.891548192122206,-3.8377594582822656,7.130200022054416,7.889067395838507,22.638408948575524
1,0,0,1,1001,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.25|degree=8,,,128,0.25,4.0295275590551185,compact_polynomial,8,14.443987223404745,0.8917702084891385,-3.7950759712950104,7.1309348638028505,7.888101684875619,22.645395128080732
2,1,1,0,1002,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.25|degree=8,,,128,0.25,4.0295275590551185,compact_polynomial,8,14.129040419664975,0.891273115556654,-3.9288804833751296,6.994321269876632,8.154747036724698,21.987926693582583
3,1,1,1,1003,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.25|degree=8,,,128,0.25,4.0295275590551185,compact_polynomial,8,14.125470385806272,0.8910479144739634,-3.943483428680265,6.995345742611498,8.154672178264427,21.980746130812697
4,2,2,0,1004,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.25|degree=8,,,128,0.25,4.0295275590551185,compact_polynomial,8,14.272174149233061,0.8915271406977863,-3.8926847456849316,7.034890697008676,8.0460509079989,22.290272373955858
5,2,2,1,1005,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.25|degree=8,,,128,0.25,4.0295275590551185,compact_polynomial,8,14.269853153856847,0.8913821571550062,-3.87800133785104,7.034803940233693,8.045391913837303,22.28607927772734
6,3,3,0,1006,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.25|degree=8,,,128,0.25,4.0295275590551185,compact_polynomial,8,14.288870711951239,0.8919057385982871,-3.9387049540079415,7.064493406077136,8.07367382847887,22.303008821578366
7,3,3,1,1007,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.25|degree=8,,,128,0.25,4.0295275590551185,compact_polynomial,8,14.285221229644273,0.8916779393356223,-3.9072898996808094,7.062932270593506,8.074304141599573,22.29626060821848
8,4,4,0,1008,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.25|degree=8,,,128,0.25,4.0295275590551185,compact_polynomial,8,14.455389062007407,0.8917405390316893,-3.8602791459955377,7.15721220469362,8.120811127920577,22.576571016955526
9,4,4,1,1009,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.25|degree=8,,,128,0.25,4.0295275590551185,compact_polynomial,8,14.4605952582239,0.8920617048059541,-3.927994658514261,7.1581328443213375,8.121482975784714,22.586037592362015
0,0,0,0,1000,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.5|degree=1,,,128,0.5,8.059055118110237,compact_polynomial,1,6.899469438613869,0.42597249669172726,-1.311431387610333,3.5257402774180604,4.037182488257628,10.68074663381724
1,0,0,1,1001,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.5|degree=1,,,128,0.5,8.059055118110237,compact_polynomial,1,6.904267663264656,0.4262687385625506,-1.2920601811295165,3.5258911274282863,4.037490093512576,10.689878455825228
2,1,1,0,1002,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.5|degree=1,,,128,0.5,8.059055118110237,compact_polynomial,1,6.83772734660022,0.4313302513487903,-1.3853241174390654,3.5198094252914913,4.323420103052102,10.44904426354332
3,1,1,1,1003,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.5|degree=1,,,128,0.5,8.059055118110237,compact_polynomial,1,6.8369884703887935,0.43128364234468186,-1.392737252800225,3.519162608341252,4.3243050629592235,10.447445347605605
4,2,2,0,1004,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.5|degree=1,,,128,0.5,8.059055118110237,compact_polynomial,1,6.877742620191249,0.4296257983205664,-1.3577785732361671,3.5055550912715643,4.29813328985073,10.542635551583988
5,2,2,1,1005,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.5|degree=1,,,128,0.5,8.059055118110237,compact_polynomial,1,6.869210203939121,0.42909281150405454,-1.34816828200776,3.5052058345229087,4.2991708674849285,10.52562627055985
6,3,3,0,1006,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.5|degree=1,,,128,0.5,8.059055118110237,compact_polynomial,1,6.905913166363596,0.4310644072235467,-1.3869113419958383,3.561171697427137,4.199745276436455,10.618620707914738
7,3,3,1,1007,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.5|degree=1,,,128,0.5,8.059055118110237,compact_polynomial,1,6.898054057085272,0.43057384468666654,-1.3696343555072632,3.559780081103686,4.200850071656802,10.603314282480273
8,4,4,0,1008,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.5|degree=1,,,128,0.5,8.059055118110237,compact_polynomial,1,6.970538975414618,0.43000656409966126,-1.3436771624223618,3.591248850352543,4.250951025932696,10.714363625212941
9,4,4,1,1009,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.5|degree=1,,,128,0.5,8.059055118110237,compact_polynomial,1,6.97604182168227,0.4303460299608619,-1.3773500482472345,3.594503111845481,4.249125939641066,10.724735643435825
0,0,0,0,1000,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.5|degree=2,,,128,0.5,8.059055118110237,compact_polynomial,2,9.018140148914432,0.5567789971283291,-2.0212195855827355,4.513434322776841,5.048978067131533,14.075414250670974
1,0,0,1,1001,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.5|degree=2,,,128,0.5,8.059055118110237,compact_polynomial,2,9.022316074616826,0.5570368183294048,-1.9952041874366846,4.513600856434772,5.049297948066194,14.083272332498344
2,1,1,0,1002,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.5|degree=2,,,128,0.5,8.059055118110237,compact_polynomial,2,8.858759954134884,0.5588188829371002,-2.0903562979456702,4.448373503825652,5.301419847041012,13.69451731718987
3,1,1,1,1003,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.5|degree=2,,,128,0.5,8.059055118110237,compact_polynomial,2,8.858182239328364,0.5587824401455012,-2.10009337121626,4.447561382906482,5.301726127391057,13.693541381646883
4,2,2,0,1004,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.5|degree=2,,,128,0.5,8.059055118110237,compact_polynomial,2,8.935126693114878,0.5581425695336849,-2.063076278011546,4.455740162326273,5.261707341397583,13.855334082055087
5,2,2,1,1005,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.5|degree=2,,,128,0.5,8.059055118110237,compact_polynomial,2,8.92888207427401,0.5577524925123611,-2.052245754333551,4.455452505113309,5.261482467729661,13.843429867822795
6,3,3,0,1006,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.5|degree=2,,,128,0.5,8.059055118110237,compact_polynomial,2,8.961122691686805,0.5593497844664427,-2.09725953317574,4.504232604711491,5.192368895807427,13.916046621756411
7,3,3,1,1007,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.5|degree=2,,,128,0.5,8.059055118110237,compact_polynomial,2,8.955472408718828,0.5589970960066313,-2.076403129618906,4.503545902258202,5.193315884436548,13.904999195278121
8,4,4,0,1008,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.5|degree=2,,,128,0.5,8.059055118110237,compact_polynomial,2,9.05952259735445,0.5588741700192426,-2.0460479869285857,4.55559559700142,5.2472752202813515,14.069026284541883
9,4,4,1,1009,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.5|degree=2,,,128,0.5,8.059055118110237,compact_polynomial,2,9.066456067830917,0.5593018898594712,-2.089737751183878,4.557544204426594,5.245545746650794,14.08243294087409
0,0,0,0,1000,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.5|degree=3,,,128,0.5,8.059055118110237,compact_polynomial,3,10.176981182342704,0.6283257171580703,-2.409449660626744,5.064283266786712,5.630560456778143,15.917369817076665
1,0,0,1,1001,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.5|degree=3,,,128,0.5,8.059055118110237,compact_polynomial,3,10.18061478244195,0.6285500552350813,-2.3797330724023613,5.064257611142076,5.630689395435556,15.924301674658953
2,1,1,0,1002,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.5|degree=3,,,128,0.5,8.059055118110237,compact_polynomial,3,9.97518878166382,0.6292442600224445,-2.4798197077485016,4.975983634260314,5.876518304258288,15.466715655910466
3,1,1,1,1003,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.5|degree=3,,,128,0.5,8.059055118110237,compact_polynomial,3,9.974308648323516,0.6291887403862189,-2.490703542522425,4.975178267349364,5.876602051945096,15.465240010010596
4,2,2,0,1004,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.5|degree=3,,,128,0.5,8.059055118110237,compact_polynomial,3,10.068365220029433,0.6289315672760503,-2.4515650111142917,4.992295679682593,5.824913500157046,15.66088443141082
5,2,2,1,1005,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.5|degree=3,,,128,0.5,8.059055118110237,compact_polynomial,3,10.062886089921522,0.6285893073549239,-2.439893268699311,4.991970597276133,5.8240783026571075,15.650730681238421
6,3,3,0,1006,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.5|degree=3,,,128,0.5,8.059055118110237,compact_polynomial,3,10.092707397792537,0.629982860615813,-2.488372526398481,5.037411753567159,5.773504258338304,15.712395083383747
7,3,3,1,1007,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.5|degree=3,,,128,0.5,8.059055118110237,compact_polynomial,3,10.087851952508599,0.6296797856143315,-2.4654005842969724,5.036910618559188,5.7744800530707,15.70283995284067
8,4,4,0,1008,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.5|degree=3,,,128,0.5,8.059055118110237,compact_polynomial,3,10.206890261007722,0.6296542959961225,-2.4318229463241936,5.098743035694406,5.829097782901707,15.89233352576302
9,4,4,1,1009,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.5|degree=3,,,128,0.5,8.059055118110237,compact_polynomial,3,10.21389859536206,0.6300866341246949,-2.4807721827305156,5.100365116819844,5.827600000962668,15.905864561630231
0,0,0,0,1000,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.5|degree=4,,,128,0.5,8.059055118110237,compact_polynomial,4,10.92586425833495,0.6745616772487475,-2.6603373358167968,5.423219094961569,6.015014728690379,17.103561671077912
1,0,0,1,1001,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.5|degree=4,,,128,0.5,8.059055118110237,compact_polynomial,4,10.929045934522247,0.6747581135923281,-2.628195230254016,5.423018324336501,6.014942657410057,17.10974787069264
2,1,1,0,1002,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.5|degree=4,,,128,0.5,8.059055118110237,compact_polynomial,4,10.699927821622065,0.6749614781011823,-2.7326431128410698,5.322597152334242,6.259980120271017,16.61168187184974
3,1,1,1,1003,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.5|degree=4,,,128,0.5,8.059055118110237,compact_polynomial,4,10.698716881638259,0.6748850908717553,-2.74422431026899,5.321859499118484,6.259984959664603,16.60957640991396
4,2,2,0,1004,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.5|degree=4,,,128,0.5,8.059055118110237,compact_polynomial,4,10.803102997539682,0.6748277750364886,-2.703442565193606,5.343995006622473,6.199702238514937,16.826363619311806
5,2,2,1,1005,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.5|degree=4,,,128,0.5,8.059055118110237,compact_polynomial,4,10.798069470919573,0.6745133502299855,-2.691208084444634,5.34362212025841,6.198565824317768,16.81720539370027
6,3,3,0,1006,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.5|degree=4,,,128,0.5,8.059055118110237,compact_polynomial,4,10.82622909936161,0.6757689992270774,-2.741901817441861,5.3868523350647175,6.160620130345174,16.87158235215019
7,3,3,1,1007,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.5|degree=4,,,128,0.5,8.059055118110237,compact_polynomial,4,10.82172343937122,0.6754877576872377,-2.717501694755894,5.38634439024299,6.161625932411495,16.862703062482048
8,4,4,0,1008,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.5|degree=4,,,128,0.5,8.059055118110237,compact_polynomial,4,10.95018049492556,0.6755072322960494,-2.6817365258090846,5.454197193594857,6.2159978293815294,17.06846397813381
9,4,4,1,1009,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.5|degree=4,,,128,0.5,8.059055118110237,compact_polynomial,4,10.956943723467166,0.6759244500574957,-2.7339929082227488,5.455706192701137,6.214749412412425,17.08145213257707
0,0,0,0,1000,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=0.5|degree=6,,,128,0.5,8.059055118110237,compact_polynomial,6,11.860909435210827,0.7322912653072454,-2.9735922592415704,5.8741246892323735,6.503351000730403,18.58075894002902
